Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Creation Date (product.metafields.custom.creation_date),Max Quantity (product.metafields.custom.max_quantity),Min Quantity (product.metafields.custom.min_quantity),Promo Text (product.metafields.custom.promo_text),Short description (product.metafields.custom.short_description),Staff Notes (product.metafields.custom.staff_notes),Step Quantity (product.metafields.custom.step_quantity),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Amplifier/Booster suitable location (product.metafields.shopify.amplifier-booster-suitable-location),Antenna type (product.metafields.shopify.antenna-type),Audio mixer type (product.metafields.shopify.audio-mixer-type),Battery features (product.metafields.shopify.battery-features),Battery size (product.metafields.shopify.battery-size),Battery technology (product.metafields.shopify.battery-technology),Battery type (product.metafields.shopify.battery-type),Card/Adapter installation (product.metafields.shopify.card-adapter-installation),Chassis type (product.metafields.shopify.chassis-type),Circuit breaker type (product.metafields.shopify.circuit-breaker-type),Color (product.metafields.shopify.color-pattern),Compatible battery technology (product.metafields.shopify.compatible-battery-technology),Compatible string instrument (product.metafields.shopify.compatible-string-instrument),Component package type (product.metafields.shopify.component-package-type),Computer form (product.metafields.shopify.computer-form),Connection type (product.metafields.shopify.connection-type),Connectivity technology (product.metafields.shopify.connectivity-technology),Control type (product.metafields.shopify.control-type),Controller design (product.metafields.shopify.controller-design),Cooling technology (product.metafields.shopify.cooling-technology),Data network (product.metafields.shopify.data-network),Device interface (product.metafields.shopify.device-interface),Dielectric type (product.metafields.shopify.dielectric-type),Digital sound processing (product.metafields.shopify.digital-sound-processing),Display technology (product.metafields.shopify.display-technology),Eyewear frame material (product.metafields.shopify.eyewear-frame-material),Frequency/Radio bands supported (product.metafields.shopify.frequency-radio-bands-supported),Hardware material (product.metafields.shopify.hardware-material),Instruction set architecture (product.metafields.shopify.instruction-set-architecture),Internal drive form factor supported (product.metafields.shopify.internal-drive-form-factor-supported),Item condition (product.metafields.shopify.item-condition),Lens configuration (product.metafields.shopify.lens-configuration),Light color (product.metafields.shopify.light-color),Light source (product.metafields.shopify.light-source),Lighting features (product.metafields.shopify.lighting-features),Magnification (product.metafields.shopify.magnification),Material (product.metafields.shopify.material),Maximum magnification (product.metafields.shopify.maximum-magnification),Memory form factor (product.metafields.shopify.memory-form-factor),Memory technology (product.metafields.shopify.memory-technology),Mounting type (product.metafields.shopify.mounting-type),Network cable interface (product.metafields.shopify.network-cable-interface),Office supply material (product.metafields.shopify.office-supply-material),Operating system (product.metafields.shopify.operating-system),Optical frame design (product.metafields.shopify.optical-frame-design),Pickup type (product.metafields.shopify.pickup-type),Power source (product.metafields.shopify.power-source),Processor cores (product.metafields.shopify.processor-cores),Processor family (product.metafields.shopify.processor-family),Processor socket (product.metafields.shopify.processor-socket),Recommended age group (product.metafields.shopify.recommended-age-group),Recommended use (product.metafields.shopify.recommended-use),Suitable space (product.metafields.shopify.suitable-space),Toothpick design (product.metafields.shopify.toothpick-design),Toy/Game material (product.metafields.shopify.toy-game-material),Trip type (product.metafields.shopify.trip-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Pakistan,Price / Pakistan,Compare At Price / Pakistan,Included / International,Price / International,Compare At Price / International,Status
bldc-motor-controller-and-electric-bicycle-throttle-handle-accelerator-for-ev-electric-bike-cycle-in-pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/BLDC_Motor_controller_and_Electric_bicycle_throttle_handle_accelerator_for_EV_Electric_Bike_Cycle_In_Pa__3_72cd7160-6dae-4123-9b0d-098afcd6d816.webp?v=1723483723,2,Electric Bike Cycle BLDC Motor Controller and Throttle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldc-motor-controller-and-electric-bicycle-throttle-handle-accelerator-for-ev-electric-bike-cycle-in-pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/BLDC_Motor_controller_and_Electric_bicycle_throttle_handle_accelerator_for_EV_Electric_Bike_Cycle_In_Pa__4_3c417133-189c-4d98-ae19-6bf4fd081060.webp?v=1723483727,3,Electric Bike Cycle BLDC Motor Controller and Throttle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldc-motor-controller-and-electric-bicycle-throttle-handle-accelerator-for-ev-electric-bike-cycle-in-pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/BLDC_Motor_controller_and_Electric_bicycle_throttle_handle_accelerator_for_EV_Electric_Bike_Cycle_In_Pa__5_63f755c8-cb1d-4357-8e6a-e8753d3c2364.webp?v=1723483731,4,Electric Bike Cycle BLDC Motor Controller and Throttle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldc-motor-controller-and-electric-bicycle-throttle-handle-accelerator-for-ev-electric-bike-cycle-in-pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/BLDC_Motor_controller_and_Electric_bicycle_throttle_handle_accelerator_for_EV_Electric_Bike_Cycle_In_Pa__6_d3ef3b4f-5fed-4e56-b5db-b5cab403f1ca.webp?v=1723483735,5,Electric Bike Cycle BLDC Motor Controller and Throttle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldc-motor-controller-and-electric-bicycle-throttle-handle-accelerator-for-ev-electric-bike-cycle-in-pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/BLDC_Motor_controller_and_Electric_bicycle_throttle_handle_accelerator_for_EV_Electric_Bike_Cycle_In_Pa__7_ef2237d1-2e0f-4bf7-beec-bc9b6239300b.webp?v=1723483739,6,Electric Bike Cycle BLDC Motor Controller and Throttle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldc-motor-controller-and-electric-bicycle-throttle-handle-accelerator-for-ev-electric-bike-cycle-in-pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/BLDC_Motor_controller_and_Electric_bicycle_throttle_handle_accelerator_for_EV_Electric_Bike_Cycle_In_Pa__8_10b4fc39-eb82-4a5e-bbbb-0cb9e88b4a18.webp?v=1723483743,7,Electric Bike Cycle BLDC Motor Controller and Throttle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldc-motor-controller-and-electric-bicycle-throttle-handle-accelerator-for-ev-electric-bike-cycle-in-pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/BLDC_Motor_controller_and_Electric_bicycle_throttle_handle_accelerator_for_EV_Electric_Bike_Cycle_In_Pa__9_99e3041a-cb5c-4b95-a543-929b4e2439c8.webp?v=1723483747,8,Electric Bike Cycle BLDC Motor Controller and Throttle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldc-motor-controller-and-electric-bicycle-throttle-handle-accelerator-for-ev-electric-bike-cycle-in-pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/BLDC_Motor_controller_and_Electric_bicycle_throttle_handle_accelerator_for_EV_Electric_Bike_Cycle_In_Pa__10_5ba11725-c31b-4d4f-9ab6-2c02dd5447ad.webp?v=1723483751,9,Electric Bike Cycle BLDC Motor Controller and Throttle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldc-motor-controller-and-electric-bicycle-throttle-handle-accelerator-for-ev-electric-bike-cycle-in-pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/BLDC_Motor_controller_and_Electric_bicycle_throttle_handle_accelerator_for_EV_Electric_Bike_Cycle_In_Pa__11_ca3b3fd9-0132-44ef-a6f8-162f731ef319.webp?v=1723483755,10,Electric Bike Cycle BLDC Motor Controller and Throttle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldc-motor-controller-and-electric-bicycle-throttle-handle-accelerator-for-ev-electric-bike-cycle-in-pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/BLDC_Motor_controller_and_Electric_bicycle_throttle_handle_accelerator_for_EV_Electric_Bike_Cycle_In_Pa__12_1c902d0b-83e0-48db-b70a-a29413a432ec.webp?v=1723483759,11,Electric Bike Cycle BLDC Motor Controller and Throttle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldc-motor-controller-and-electric-bicycle-throttle-handle-accelerator-for-ev-electric-bike-cycle-in-pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/BLDC_Motor_controller_and_Electric_bicycle_throttle_handle_accelerator_for_EV_Electric_Bike_Cycle_In_Pa__13_4453eeb4-488f-46a6-a6f6-4c50a4b1c589.webp?v=1723483762,12,Electric Bike Cycle BLDC Motor Controller and Throttle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldc-motor-controller-and-electric-bicycle-throttle-handle-accelerator-for-ev-electric-bike-cycle-in-pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/BLDC_Motor_controller_and_Electric_bicycle_throttle_handle_accelerator_for_EV_Electric_Bike_Cycle_In_Pa__14_0ed409c5-d93d-40da-83a8-fa157949d0c4.webp?v=1723483766,13,Electric Bike Cycle BLDC Motor Controller and Throttle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldc-motor-controller-and-electric-bicycle-throttle-handle-accelerator-for-ev-electric-bike-cycle-in-pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/BLDC_Motor_controller_and_Electric_bicycle_throttle_handle_accelerator_for_EV_Electric_Bike_Cycle_In_Pa__15_266811c6-e291-4d38-ab14-bb651598db08.webp?v=1723483770,14,Electric Bike Cycle BLDC Motor Controller and Throttle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldc-motor-controller-and-electric-bicycle-throttle-handle-accelerator-for-ev-electric-bike-cycle-in-pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/BLDC_Motor_controller_and_Electric_bicycle_throttle_handle_accelerator_for_EV_Electric_Bike_Cycle_In_Pa__16_271ff949-9139-4947-8981-ac715226f942.webp?v=1723483773,15,Electric Bike Cycle BLDC Motor Controller and Throttle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldc-motor-controller-and-electric-bicycle-throttle-handle-accelerator-for-ev-electric-bike-cycle-in-pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/BLDC_Motor_controller_and_Electric_bicycle_throttle_handle_accelerator_for_EV_Electric_Bike_Cycle_In_Pa__18_dd34fa54-aedb-4a90-acbe-15cca90d253f.webp?v=1723483777,16,Electric Bike Cycle BLDC Motor Controller and Throttle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldc-motor-controller-and-electric-bicycle-throttle-handle-accelerator-for-ev-electric-bike-cycle-in-pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/BLDC_Motor_controller_and_Electric_bicycle_throttle_handle_accelerator_for_EV_Electric_Bike_Cycle_In_Pa_f9c3cf32-c785-443a-9e96-351086676f15.webp?v=1723483780,17,Electric Bike Cycle BLDC Motor Controller and Throttle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldc-motor-controller-and-electric-bicycle-throttle-handle-accelerator-for-ev-electric-bike-cycle-in-pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/BLDC_Motor_controller_and_Electric_bicycle_throttle_handle_accelerator_for_EV_Electric_Bike_Cycle_In_Pakis__1_8ad7c981-46c4-46f0-8384-448b3956175d.webp?v=1723483784,18,Electric Bike Cycle BLDC Motor Controller and Throttle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bldc-motor-controller-and-electric-bicycle-throttle-handle-accelerator-for-ev-electric-bike-cycle-in-pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/BLDC_Motor_controller_and_Electric_bicycle_throttle_handle_accelerator_for_EV_Electric_Bike_Cycle_In_Pakistan_44c28c45-5d21-424a-90dc-e60a8cf738d1.webp?v=1723483788,19,Electric Bike Cycle BLDC Motor Controller and Throttle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
noyito-pwm-motor-speed-controller-60a-dc-10v-55v-12v-24v-36v-48v-digital-display-100a-max-brush-dc-motor-controller-third-gear-forward-reverse-stop,NOYITO PWM Motor Speed Controller 60A DC 10V-55V 12V 24V 36V 48V Digital Display 100A Max Brush DC Motor Controller - Third gear Forward Reverse Stop,"<p>Parameter<br>
Input voltage: DC10-55V.<br>
Output voltage: Load Linear.<br>
Continuous current: 60A.<br>
Maximum current: 100A .<br>
Speed Control: Potentiometer (with switch).<br>
Speed mode: ON \ OFF linear potentiometer 270 degrees.<br>
Speed range: 0-100%.<br>
Operating frequency: 15KHZ.<br>
Forward Reverse: Support.<br>
Size: 120 * 96 * 28 mm（L*W*H）.<br>
Weight: 300g.<br>
<br>
Package Included:<br>
1pcs 60A PWM Motor Speed Controller</p>

<p style=""text-align: center;""> </p>

<p style=""text-align: center;""> </p>

<hr aria-hidden=""true"">
<h2>Product information</h2>

<h1>Technical Details</h1>

<table id=""productDetails_techSpec_section_1"" role=""presentation"">
	<tbody>
		<tr>
			<th>Manufacturer</th>
			<td>‎NOYITO</td>
		</tr>
		<tr>
			<th>Item Weight</th>
			<td>‎8.9 ounces</td>
		</tr>
		<tr>
			<th>Package Dimensions</th>
			<td>‎9.76 x 6.85 x 1.18 inches</td>
		</tr>
		<tr>
			<th>Is Discontinued By Manufacturer</th>
			<td>‎No</td>
		</tr>
		<tr>
			<th>Material</th>
			<td>‎Metal</td>
		</tr>
		<tr>
			<th>Batteries Included?</th>
			<td>‎No</td>
		</tr>
		<tr>
			<th>Batteries Required?</th>
			<td>‎No</td>
		</tr>
	</tbody>
</table>

<p> </p>

<p style=""text-align: center;""><img src=""https://digilog.pk/cdn/shop/files/motor2-w1f7-00.jpg?v=1707341296"" data-original=""https://hallroad.digilog.pk/images/thumbnails/500/500/detailed/38/motor2_w1f7-00.jpg"" alt=""NOYITO PWM Motor Speed Controller 60A DC 10V-55V 12V 24V"" loading=""lazy""></p>

<p style=""text-align: center;""><img src=""https://digilog.pk/cdn/shop/files/motor6.jpg?v=1707341292"" data-original=""https://hallroad.digilog.pk/images/thumbnails/500/500/detailed/38/motor6.jpg"" alt=""NOYITO PWM Motor Speed Controller 60A DC 10V-55V 12V 24V"" loading=""lazy""></p>",China,Uncategorized,"","60a dc speed controller, controller, driver, inv ok, kh, motor driver, pwm, Speed controller",true,Title,Default Title,,,,,,,,B44,0.0,shopify,0,deny,manual,5500.00,,true,false,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/motor6_167eb673-c46d-4002-92b7-083384d8706e.webp?v=1723483699,1,NOYITO PWM Motor Speed Controller 60A DC 10V-55V 12V 24V,false,NOYITO PWM Motor Speed Controller 60A DC 10V-55V Digital Display - Third gear Forward Reverse Stop,Parameter Input DC10-55V. Output Load Linear. Continuous 60A. Maximum 100A . Speed Potentiometer (with switch). Speed ON \ OFF linear potentiometer 270 degrees. Speed 0-100%.,,,,,,,,,,,,2022-09-23T13:00:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,4500.00,true,,,true,,,active
noyito-pwm-motor-speed-controller-60a-dc-10v-55v-12v-24v-36v-48v-digital-display-100a-max-brush-dc-motor-controller-third-gear-forward-reverse-stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/motor5.webp?v=1723483702,2,NOYITO PWM Motor Speed Controller 60A DC 10V-55V 12V 24V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
noyito-pwm-motor-speed-controller-60a-dc-10v-55v-12v-24v-36v-48v-digital-display-100a-max-brush-dc-motor-controller-third-gear-forward-reverse-stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/motor2_w1f7-00.webp?v=1723483706,3,NOYITO PWM Motor Speed Controller 60A DC 10V-55V 12V 24V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
noyito-pwm-motor-speed-controller-60a-dc-10v-55v-12v-24v-36v-48v-digital-display-100a-max-brush-dc-motor-controller-third-gear-forward-reverse-stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/motor7.webp?v=1723483710,4,NOYITO PWM Motor Speed Controller 60A DC 10V-55V 12V 24V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
noyito-pwm-motor-speed-controller-60a-dc-10v-55v-12v-24v-36v-48v-digital-display-100a-max-brush-dc-motor-controller-third-gear-forward-reverse-stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/motor1_zuso-z4.webp?v=1723483714,5,NOYITO PWM Motor Speed Controller 60A DC 10V-55V 12V 24V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74lc76-ic,74ls76 Ic,"<p>This device <strong>7476</strong> contains two independent positive pulse triggered J-K flip-flops with complementary outputs. The J and K data is processed by the flip-flop after a complete clock pulse. While the clock is LOW the slave is isolated from the master. On the positive transition of the clock, the data from the J and K inputs is transferred to the master.<br>
While the clock is HIGH the J and K inputs are disabled.</p>

<p>Features</p>

<p>1. Output Drive Capability: 10 LSTTL Loads<br>
2. Outputs Directly Interface to CMOS, NMOS and TTL<br>
3. Operating Voltage Range: 2 to 6V<br>
4. Low Input Current: 1mA<br>
5. High Noise Immunity Characteristic of CMOS Devices<br>
6. In Compliance With the JEDEC Standard No. 7A Requirements<br>
7. Chip Complexity: 100 FETs or 25 Equivalent Gates</p>

<p style=""text-align: center;""><img src=""https://digilog.pk/cdn/shop/files/74762.jpg?v=1703594207"" data-original=""https://hallroad.digilog.pk/images/thumbnails/500/500/detailed/38/74762.jpg"" alt=""74ls76 Ic"" loading=""lazy""></p>

<p style=""text-align: center;""><img src=""https://digilog.pk/cdn/shop/files/74761.jpg?v=1703594194"" data-original=""https://hallroad.digilog.pk/images/thumbnails/500/500/detailed/38/74761.jpg"" alt=""74ls76 Ic"" loading=""lazy""></p>

<p style=""text-align: center;""> </p>",Digilog Electronics,Uncategorized,"","7476, 74ls76, aaaa, ic, ics, inv ok, si, sn7476",true,Title,Default Title,,,,,,,,B112,0.1,shopify,9,continue,manual,60.00,,true,false,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/74762_c84f22d0-1765-44fa-b384-b96dd063ce24.webp?v=1723483691,1,74ls76 Ic,false,,This device 7476 contains two independent positive pulse triggered J-K flip-flops with complementary outputs. The J and K data is processed by the flip-flop after a complete clock.,,,,,,,,,,,,2022-09-24T12:39:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
74lc76-ic,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/74761_916f4b87-d65e-4152-bbe2-dcc384c9ca7d.webp?v=1723483694,2,74ls76 Ic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
